patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
152,0.7715055644512177,2,0.02,0.015430111289024353,NA,NA
153,0.7883683580618638,13,0.13,0.10248788654804229,NA,NA
154,0.868882417678833,1,0.01,0.00868882417678833,NA,NA
155,0.7541174590587616,2,0.02,0.015082349181175233,NA,NA
156,0.7390785217285156,1,0.01,0.007390785217285156,NA,NA
157,0.7596526145935059,1,0.01,0.0075965261459350585,NA,NA
158,0.7454977035522461,1,0.01,0.0074549770355224615,NA,NA
159,0.7375901341438293,1,0.01,0.007375901341438293,NA,NA
160,0.736424446105957,1,0.01,0.0073642444610595706,NA,NA
161,0.8283192547591957,37,0.37,0.3064781242609024,NA,NA
162,0.8219284356828543,602,6.0200000000000005,4.948009182810783,421,0.06850639498591833
163,0.7388318777084351,1,0.01,0.0073883187770843505,0,2.620908898677697e-4
164,0.7514035701751709,1,0.01,0.007514035701751709,NA,NA
165,0.7607203125953674,1,0.01,0.0076072031259536745,0,6.477997876834586e-4
166,0.7892504930496216,2,0.02,0.015785009860992433,0,9.877394705693069e-5
167,0.792238141809191,7,0.07,0.05545666992664338,NA,NA
168,0.7445120215415955,1,0.01,0.0074451202154159546,NA,NA
169,0.7658710777759552,2,0.02,0.015317421555519104,0,5.846352895375973e-4
170,0.7742500305175781,3,0.03,0.023227500915527343,0,0.0041202933928374515
171,0.7572475671768188,2,0.02,0.015144951343536377,40,0.0011150827332122091
172,0.744749903678894,1,0.01,0.007447499036788941,16,2.1189786917207628e-4
173,0.7499636560678482,4,0.04,0.02999854624271393,NA,NA
174,0.8076693341135979,8,0.08,0.06461354672908783,32,0.010611190342016822
175,0.8285383582115173,2,0.02,0.016570767164230348,0,0.003385751105770413
176,0.7760811448097229,4,0.04,0.031043245792388915,NA,NA
177,0.7492187959807259,7,0.07,0.05244531571865082,132,0.0015076315786038898
178,0.7440337538719177,1,0.01,0.007440337538719178,NA,NA
179,0.805864006280899,2,0.02,0.016117280125617982,23,3.7664524082520835e-4
180,0.7459375858306885,2,0.02,0.01491875171661377,NA,NA
181,0.8427069274278788,260,2.6,2.191038011312485,428,0.4896277059497707
182,0.7387399077415466,1,0.01,0.007387399077415467,127,1.3601012636413042e-4
183,0.7457143664360046,1,0.01,0.007457143664360046,123,1.7760477270440314e-4
184,0.7917090190781487,9,0.09,0.07125381171703338,82,0.0051861132701023875
185,0.8005277571224031,21,0.21,0.16811082899570465,NA,NA
186,0.7377025485038757,1,0.01,0.007377025485038757,NA,NA
187,0.8233590324719747,21,0.21,0.17290539681911468,NA,NA
188,0.7629422247409821,2,0.02,0.01525884449481964,0,0.00220800525884072
189,0.7630488276481628,1,0.01,0.007630488276481629,NA,NA
190,0.7642370065053304,3,0.03,0.022927110195159913,0,0.00209702896753121
191,0.746073305606842,2,0.02,0.014921466112136841,133,6.814611301091965e-4
192,0.743399441242218,2,0.02,0.01486798882484436,NA,NA
193,0.7762653231620789,1,0.01,0.007762653231620789,39,5.756668670836064e-4
194,0.7751284837722778,6,0.06,0.04650770902633667,NA,NA
195,0.7699585556983948,1,0.01,0.007699585556983948,0,7.146780401091207e-4
196,0.7598874866962433,4,0.04,0.03039549946784973,NA,NA
197,0.7395040392875671,1,0.01,0.0073950403928756715,0,2.662498694403313e-4
198,0.7479797005653381,2,0.02,0.014959594011306762,0,9.442323271422733e-4
199,0.798032982782884,11,0.11,0.08778362810611724,14.5,0.01189023474479322
200,0.7950133085250854,4,0.04,0.03180053234100342,256,0.001260992287929533
201,0.8087649345397949,1,0.01,0.008087649345397949,NA,NA
202,0.8323583483695984,10,0.1,0.08323583483695984,258,0.017096080744645602
203,0.7516064047813416,2,0.02,0.015032128095626832,NA,NA
204,0.7898830825632269,11,0.11,0.08688713908195496,NA,NA
205,0.8139760792255402,4,0.04,0.032559043169021605,NA,NA
206,0.7472699284553528,1,0.01,0.007472699284553528,NA,NA
207,0.7522969543933868,2,0.02,0.015045939087867737,NA,NA
208,0.7410261631011963,1,0.01,0.007410261631011963,NA,NA
