patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
146,0.8209390789270401,8,0.08,0.06567512631416321,5.5,0.008754118744656756
147,0.7588101625442505,2,0.02,0.01517620325088501,NA,NA
148,0.7341156601905823,1,0.01,0.007341156601905823,18.5,9.549222055703448e-4
149,0.7805663049221039,2,0.02,0.015611326098442077,61.5,0.002018927527073884
150,0.7712512612342834,1,0.01,0.007712512612342835,NA,NA
151,0.7319368124008179,2,0.02,0.014638736248016357,NA,NA
152,0.723057210445404,1,0.01,0.00723057210445404,NA,NA
153,0.7402609586715698,1,0.01,0.007402609586715699,6,9.582921265956967e-4
154,0.7454252541065216,2,0.02,0.014908505082130432,0,0.0019120192871972504
155,0.7936702233094436,26,0.26,0.20635425806045535,NA,NA
156,0.7685713171958923,1,0.01,0.007685713171958924,NA,NA
157,0.7813523411750793,1,0.01,0.007813523411750794,NA,NA
158,0.7864675968885422,4,0.04,0.031458703875541685,0,1.752561669705932e-5
159,0.7794190049171448,3,0.03,0.023382570147514343,NA,NA
160,0.7760906934738159,5,0.05,0.0388045346736908,NA,NA
161,0.8436140318711599,6,0.06,0.050616841912269596,NA,NA
162,0.768671914935112,4,0.04,0.03074687659740448,NA,NA
163,0.764754056930542,3,0.03,0.02294262170791626,0,0.0031015013006371276
164,0.7679111957550049,1,0.01,0.007679111957550049,NA,NA
165,0.8068905174732208,8,0.08,0.06455124139785767,NA,NA
166,0.7227931618690491,1,0.01,0.007227931618690491,0,9.750656979803786e-4
167,0.7456936836242676,2,0.02,0.014913873672485351,NA,NA
168,0.81217160820961,4,0.04,0.0324868643283844,0,1.752561669705932e-5
169,0.8279444336891174,5,0.05,0.04139722168445587,NA,NA
170,0.7949649095535278,8,0.08,0.06359719276428223,NA,NA
171,0.8190926051139832,25,0.25,0.2047731512784958,NA,NA
172,0.7345789670944214,1,0.01,0.007345789670944214,0,7.605745229362379e-5
173,0.7614056318998337,4,0.04,0.030456225275993346,NA,NA
174,0.7329314053058624,2,0.02,0.014658628106117249,72,0.0019611010954101887
175,0.8107360949118932,12,0.12,0.09728833138942719,18,8.739293270185392e-4
176,0.8415790796279907,2,0.02,0.016831581592559815,NA,NA
177,0.7393292546272278,5,0.05,0.03696646273136139,NA,NA
178,0.7553218603134155,1,0.01,0.007553218603134155,NA,NA
179,0.783902645111084,4,0.04,0.03135610580444336,NA,NA
180,0.7505074143409729,4,0.04,0.030020296573638916,33,0.00399611308705065
181,0.7525579929351807,2,0.02,0.015051159858703613,0,1.53864049582454e-4
182,0.7583200931549072,1,0.01,0.007583200931549072,NA,NA
183,0.7852067947387695,1,0.01,0.007852067947387695,0,8.179299281754936e-5
184,0.7895345063436598,21,0.21,0.16580224633216856,NA,NA
185,0.7443045377731323,1,0.01,0.007443045377731323,NA,NA
186,0.8163737549501306,17,0.17,0.1387835383415222,0,0.018041828874405363
187,0.756541907787323,1,0.01,0.00756541907787323,NA,NA
188,0.7481513023376465,3,0.03,0.022444539070129395,NA,NA
189,0.8372880845535092,41,0.41000000000000003,0.3432881146669388,85,0.06416262958316792
190,0.7294229865074158,1,0.01,0.0072942298650741574,0,9.674712223077475e-4
191,0.7221656441688538,2,0.02,0.014443312883377076,NA,NA
192,0.810161958138148,6,0.06,0.04860971748828888,NA,NA
193,0.8710741400718689,2,0.02,0.017421482801437377,NA,NA
194,0.7436743974685669,1,0.01,0.007436743974685669,NA,NA
195,0.7201510071754456,1,0.01,0.007201510071754456,NA,NA
196,0.7366991639137268,2,0.02,0.014733983278274536,NA,NA
197,0.8224507239129808,9,0.09,0.07402056515216827,19,7.051849635453334e-4
198,0.7681804180145264,5,0.05,0.03840902090072632,6,3.818240731013098e-4
199,0.8196356693903605,15,0.15,0.12294535040855406,2,0.0010533219148332348
200,0.7996423840522766,15,0.15,0.11994635760784149,NA,NA
201,0.7309351861476898,2,0.02,0.014618703722953796,NA,NA
202,0.7444106936454773,3,0.03,0.022332320809364318,NA,NA
203,0.7727955254641447,11,0.11,0.08500750780105591,NA,NA
204,0.7294156551361084,1,0.01,0.007294156551361084,0,9.539894847906041e-4
205,0.8044739791325161,7,0.07,0.05631317853927613,NA,NA
206,0.7533743977546692,1,0.01,0.007533743977546692,NA,NA
207,0.7574094235897064,2,0.02,0.015148188471794128,NA,NA
208,0.8175766777109217,27,0.27,0.22074570298194887,0,0.028913947781259147
209,0.7697773178418478,6,0.06,0.04618663907051086,NA,NA
210,0.837455465680077,42,0.42,0.3517312955856323,NA,NA
211,0.8378864654472896,14,0.14,0.11730410516262056,NA,NA
212,0.7495078444480896,2,0.02,0.014990156888961792,NA,NA
213,0.7530042082071304,4,0.04,0.030120168328285218,NA,NA
214,0.8146907483989542,44,0.44,0.35846392929553983,NA,NA
215,0.82708013300993,49,0.49,0.40526926517486567,264,0.07568662659159633
216,0.8003731966018677,8,0.08,0.06402985572814941,NA,NA
217,0.7628800868988037,2,0.02,0.015257601737976075,NA,NA
