patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
305,0.778596043586731,1,0.01,0.00778596043586731,NA,NA
306,0.7445908784866333,1,0.01,0.007445908784866333,0,0.0011715966826387415
307,0.7666305899620056,1,0.01,0.007666305899620056,NA,NA
308,0.7947441401152775,29,0.29,0.23047580063343046,160,0.03731716077147418
309,0.7528112530708313,2,0.02,0.015056225061416626,NA,NA
310,0.756361573934555,2,0.02,0.015127231478691102,NA,NA
311,0.8417818943659464,3,0.03,0.02525345683097839,24,0.0038263274351940783
312,0.8250716288884481,15,0.15,0.12376074433326721,NA,NA
313,0.80817413330078125,7,0.07,0.05657218933105469,NA,NA
314,0.82355597615242,6,0.06,0.0494133585691452,NA,NA
315,0.7551036477088928,1,0.01,0.007551036477088929,NA,NA
316,0.7886971533298492,2,0.02,0.015773943066596983,NA,NA
317,0.7640968561172485,1,0.01,0.007640968561172486,NA,NA
318,0.8026775462286813,7,0.07,0.05618742823600769,NA,NA
319,0.7903771996498108,1,0.01,0.007903771996498108,NA,NA
320,0.8087559541066488,12,0.12,0.09705071449279785,NA,NA
321,0.750903844833374,1,0.01,0.007509038448333741,NA,NA
