patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
132,0.736741840839386,1,0.01,0.00736741840839386,0,6.668354658371761e-4
133,0.6798527240753174,1,0.01,0.006798527240753174,NA,NA
134,0.8585315704345703,5,0.05,0.042926578521728515,1156,0.003739392775945986
135,0.6875201463699341,1,0.01,0.006875201463699341,0,7.162560073978427e-4
136,0.759394645690918,1,0.01,0.00759394645690918,31.5,8.885019972307295e-4
137,0.8485713601112366,1,0.01,0.008485713601112365,0,9.381523995912465e-4
138,0.671207070350647,1,0.01,0.00671207070350647,40.5,5.601417112762582e-4
139,0.7220180034637451,1,0.01,0.007220180034637451,NA,NA
140,0.7212468981742859,1,0.01,0.007212468981742859,NA,NA
141,0.7452960014343262,2,0.02,0.014905920028686523,NA,NA
142,0.7526872952779134,3,0.03,0.0225806188583374,246.99999999999997,0.0021624453625945874
143,0.6854990720748901,1,0.01,0.006854990720748902,NA,NA
144,0.832038551568985,2,0.02,0.0166407710313797,NA,NA
145,0.794331431388855,1,0.01,0.00794331431388855,NA,NA
146,0.7324328422546387,1,0.01,0.0073243284225463865,NA,NA
147,0.7539682984352112,1,0.01,0.007539682984352112,NA,NA
148,0.7575960159301758,2,0.02,0.015151920318603516,0,1.17922688040171e-5
149,0.7351396679878235,1,0.01,0.007351396679878235,740,9.808654864977271e-4
150,0.8066390222973294,27,0.27,0.21779253602027895,1839,0.0338080713417509
151,0.6974455118179321,1,0.01,0.006974455118179321,166,5.448524280637841e-4
152,0.7434862852096558,1,0.01,0.007434862852096558,84,5.008146686932046e-4
153,0.74507904052734375,1,0.01,0.007450790405273438,NA,NA
154,0.7995884815851847,3,0.03,0.02398765444755554,NA,NA
155,0.7587569355964661,1,0.01,0.007587569355964661,NA,NA
156,0.7113440334796906,4,0.04,0.028453761339187623,NA,NA
157,0.6951688528060913,1,0.01,0.006951688528060913,NA,NA
158,0.9062709505878278,67,0.67,0.6072015368938447,166,0.032641249165099855
159,0.8539966344833374,1,0.01,0.008539966344833375,0,8.920465602004948e-4
160,0.7641794830560684,8,0.08,0.06113435864448547,81,0.007141900761466215
161,0.7115767598152161,1,0.01,0.007115767598152161,936,7.518524413794338e-4
162,0.8158131837844849,1,0.01,0.008158131837844848,0,7.958412619196411e-4
163,0.6866344809532166,1,0.01,0.006866344809532166,0,1.17922688040171e-5
164,0.783745288848877,1,0.01,0.00783745288848877,NA,NA
165,0.6792520880699158,1,0.01,0.0067925208806991575,0,8.779222147911995e-4
166,0.7819332778453827,2,0.02,0.015638665556907655,0,0.0020481286935340472
167,0.7229550331830978,4,0.04,0.028918201327323916,0,0.0016894539225305026
168,0.6933552622795105,1,0.01,0.006933552622795105,0,1.676369405080906e-4
169,0.8381450176239014,6,0.06,0.05028870105743408,NA,NA
170,0.8148400187492371,1,0.01,0.00814840018749237,NA,NA
171,0.7064297199249268,1,0.01,0.007064297199249268,NA,NA
172,0.8231232464313507,2,0.02,0.016462464928627015,NA,NA
173,0.8209290033505287,81,0.81,0.6649524927139282,0,0.021243295915970205
174,0.7497667074203491,2,0.02,0.014995334148406982,160,0.0016136420797448234
175,0.8273638853659997,13,0.13,0.10755730509757996,NA,NA
176,0.6831673383712769,1,0.01,0.006831673383712769,NA,NA
177,0.7192401736974716,8,0.08,0.05753921389579773,NA,NA
178,0.7778295406273433,14,0.14,0.10889613568782808,678,0.011194967759256862
179,0.8169229825337728,6,0.06,0.049015378952026366,NA,NA
180,0.8780859857797623,4,0.04,0.03512343943119049,0,0.004253409411598085
181,0.7660227843693325,7,0.07,0.053621594905853276,NA,NA
182,0.7973570227622986,1,0.01,0.007973570227622986,NA,NA
183,0.6700539588928223,1,0.01,0.006700539588928223,NA,NA
184,0.8414448852892276,27,0.27,0.22719011902809147,395,0.034032209873484334
185,0.7568216025829315,26,0.26,0.1967736166715622,0,0.00265043211335746
186,0.6671234369277954,1,0.01,0.006671234369277954,NA,NA
187,0.7824213405450186,24,0.24,0.18778112173080444,NA,NA
188,0.6929561495780945,1,0.01,0.006929561495780945,NA,NA
189,0.7911906003952026,15,0.15,0.11867859005928039,0,0.00265043211335746
190,0.7502816319465637,1,0.01,0.007502816319465638,NA,NA
191,0.7104963809251785,4,0.04,0.02841985523700714,NA,NA
192,0.6940350333849589,3,0.03,0.020821051001548765,NA,NA
193,0.7157873511314392,5,0.05,0.035789367556571965,0,7.489072758603954e-4
194,0.6987306773662567,2,0.02,0.013974613547325135,60,9.310126158744383e-4
195,0.7281248569488525,1,0.01,0.0072812485694885255,83,5.417717693639033e-4
196,0.8423593938350677,4,0.04,0.033694375753402714,1749,0.0027622102650785183
197,0.8547485589981079,5,0.05,0.0427374279499054,NA,NA
198,0.6998544931411743,1,0.01,0.0069985449314117435,NA,NA
199,0.787260890007019,1,0.01,0.00787260890007019,NA,NA
200,0.8191209605761937,7,0.07,0.05733846724033356,379,0.006687953587748627
201,0.7319187521934509,1,0.01,0.007319187521934509,NA,NA
202,0.6664567589759827,1,0.01,0.006664567589759827,54,4.2318900781909084e-4
203,0.6856580972671509,2,0.02,0.013713161945343017,NA,NA
